block_number,date,vol_bin,sharpe_bin,n_wallets
9193266,2020-01-01,0.38,0.6,46
9193266,2020-01-01,0.38,0.7,5
9193266,2020-01-01,0.38,0.8,6
9193266,2020-01-01,0.38,0.9,4
9193266,2020-01-01,0.38,1.0,14
9193266,2020-01-01,0.38,1.1,278
9193266,2020-01-01,0.38,1.2,44
9193266,2020-01-01,0.38,1.3,1
9193266,2020-01-01,0.4,-2.8,3
9193266,2020-01-01,0.4,-2.7,47
9193266,2020-01-01,0.4,-2.6,1
9193266,2020-01-01,0.4,-2.0,2
9193266,2020-01-01,0.4,-1.8,1
9193266,2020-01-01,0.4,-1.6,1
9193266,2020-01-01,0.4,-1.5,5
9193266,2020-01-01,0.4,-1.4,63
9193266,2020-01-01,0.4,-1.3,64
9193266,2020-01-01,0.4,-1.2,168
9193266,2020-01-01,0.4,-1.1,232
9193266,2020-01-01,0.4,-1.0,188
9193266,2020-01-01,0.4,-0.9,252
9193266,2020-01-01,0.4,-0.8,596
9193266,2020-01-01,0.4,-0.7,789
9193266,2020-01-01,0.4,-0.6,7242
9193266,2020-01-01,0.4,-0.5,4398
9193266,2020-01-01,0.4,-0.4,3091
9193266,2020-01-01,0.4,-0.3,761
9193266,2020-01-01,0.4,-0.2,965
9193266,2020-01-01,0.4,-0.1,584
9193266,2020-01-01,0.4,0.0,453
9193266,2020-01-01,0.4,0.1,277
9193266,2020-01-01,0.4,0.2,103
9193266,2020-01-01,0.4,0.3,98
9193266,2020-01-01,0.4,0.4,71
9193266,2020-01-01,0.4,0.5,37
9193266,2020-01-01,0.4,0.6,5
9193266,2020-01-01,0.4,0.7,3
9193266,2020-01-01,0.4,0.8,8
9193266,2020-01-01,0.4,0.9,7
9193266,2020-01-01,0.4,1.0,30
9193266,2020-01-01,0.4,1.1,54
9193266,2020-01-01,0.4,1.2,19
9193266,2020-01-01,0.42,-2.8,1
9193266,2020-01-01,0.42,-2.7,3
9193266,2020-01-01,0.42,-2.5,13
9193266,2020-01-01,0.42,-2.1,9
9193266,2020-01-01,0.42,-1.9,3
9193266,2020-01-01,0.42,-1.8,2
9193266,2020-01-01,0.42,-1.5,1
9193266,2020-01-01,0.42,-1.4,43
9193266,2020-01-01,0.42,-1.3,301
9193266,2020-01-01,0.42,-1.2,22
9193266,2020-01-01,0.42,-1.1,42
9193266,2020-01-01,0.42,-1.0,92
9193266,2020-01-01,0.42,-0.9,177
9193266,2020-01-01,0.42,-0.8,789
9193266,2020-01-01,0.42,-0.7,701
9193266,2020-01-01,0.42,-0.6,3390
9193266,2020-01-01,0.42,-0.5,4610
9193266,2020-01-01,0.42,-0.4,3933
9193266,2020-01-01,0.42,-0.3,1649
9193266,2020-01-01,0.42,-0.2,658
9193266,2020-01-01,0.42,-0.1,651
9193266,2020-01-01,0.42,0.0,344
9193266,2020-01-01,0.42,0.1,410
9193266,2020-01-01,0.42,0.2,68
9193266,2020-01-01,0.42,0.3,119
9193266,2020-01-01,0.42,0.4,107
9193266,2020-01-01,0.42,0.5,35
9193266,2020-01-01,0.42,0.6,8
9193266,2020-01-01,0.42,0.7,1
9193266,2020-01-01,0.42,0.8,5
9193266,2020-01-01,0.42,0.9,12
9193266,2020-01-01,0.42,1.0,64
9193266,2020-01-01,0.42,1.1,13
9193266,2020-01-01,0.42,1.2,1
9193266,2020-01-01,0.44,-2.5,1
9193266,2020-01-01,0.44,-2.2,3
9193266,2020-01-01,0.44,-2.0,1
9193266,2020-01-01,0.44,-1.5,1
9193266,2020-01-01,0.44,-1.4,4
9193266,2020-01-01,0.44,-1.3,8
9193266,2020-01-01,0.44,-1.2,18
9193266,2020-01-01,0.44,-1.1,38
9193266,2020-01-01,0.44,-1.0,47
9193266,2020-01-01,0.44,-0.9,245
9193266,2020-01-01,0.44,-0.8,640
9193266,2020-01-01,0.44,-0.7,377
9193266,2020-01-01,0.44,-0.6,2730
9193266,2020-01-01,0.44,-0.5,9958
9193266,2020-01-01,0.44,-0.4,6757
9193266,2020-01-01,0.44,-0.3,996
9193266,2020-01-01,0.44,-0.2,256
9193266,2020-01-01,0.44,-0.1,984
9193266,2020-01-01,0.44,0.0,475
9193266,2020-01-01,0.44,0.1,197
9193266,2020-01-01,0.44,0.2,71
9193266,2020-01-01,0.44,0.3,271
9193266,2020-01-01,0.44,0.4,250
9193266,2020-01-01,0.44,0.5,25
9193266,2020-01-01,0.44,0.6,42
9193266,2020-01-01,0.44,0.7,2
9193266,2020-01-01,0.44,0.8,2
9193266,2020-01-01,0.44,0.9,70
9193266,2020-01-01,0.44,1.0,55
9193266,2020-01-01,0.46,-2.5,144
9193266,2020-01-01,0.46,-2.3,1
9193266,2020-01-01,0.46,-2.1,1
9193266,2020-01-01,0.46,-1.8,2
9193266,2020-01-01,0.46,-1.7,1
9193266,2020-01-01,0.46,-1.6,2
9193266,2020-01-01,0.46,-1.5,1
9193266,2020-01-01,0.46,-1.4,1
9193266,2020-01-01,0.46,-1.3,4
9193266,2020-01-01,0.46,-1.2,26
9193266,2020-01-01,0.46,-1.1,14
9193266,2020-01-01,0.46,-1.0,61
9193266,2020-01-01,0.46,-0.9,95
9193266,2020-01-01,0.46,-0.8,678
9193266,2020-01-01,0.46,-0.7,716
9193266,2020-01-01,0.46,-0.6,2245
9193266,2020-01-01,0.46,-0.5,7509
9193266,2020-01-01,0.46,-0.4,1952
9193266,2020-01-01,0.46,-0.3,1229
9193266,2020-01-01,0.46,-0.2,1445
9193266,2020-01-01,0.46,-0.1,980
9193266,2020-01-01,0.46,0.0,451
9193266,2020-01-01,0.46,0.1,206
9193266,2020-01-01,0.46,0.2,72
9193266,2020-01-01,0.46,0.3,177
9193266,2020-01-01,0.46,0.4,80
9193266,2020-01-01,0.46,0.5,10
9193266,2020-01-01,0.46,0.6,22
9193266,2020-01-01,0.46,0.7,1
9193266,2020-01-01,0.46,0.8,3
9193266,2020-01-01,0.46,0.9,47
9193266,2020-01-01,0.46,1.0,4
9193266,2020-01-01,0.48,-2.3,1
9193266,2020-01-01,0.48,-2.2,4
9193266,2020-01-01,0.48,-1.7,4
9193266,2020-01-01,0.48,-1.5,3
9193266,2020-01-01,0.48,-1.4,2
9193266,2020-01-01,0.48,-1.3,8
9193266,2020-01-01,0.48,-1.2,11
9193266,2020-01-01,0.48,-1.1,4
9193266,2020-01-01,0.48,-1.0,28
9193266,2020-01-01,0.48,-0.9,103
9193266,2020-01-01,0.48,-0.8,497
9193266,2020-01-01,0.48,-0.7,1311
9193266,2020-01-01,0.48,-0.6,17573
9193266,2020-01-01,0.48,-0.5,24287
9193266,2020-01-01,0.48,-0.4,3230
9193266,2020-01-01,0.48,-0.3,2450
9193266,2020-01-01,0.48,-0.2,736
9193266,2020-01-01,0.48,-0.1,1880
9193266,2020-01-01,0.48,0.0,1483
9193266,2020-01-01,0.48,0.1,374
9193266,2020-01-01,0.48,0.2,52
9193266,2020-01-01,0.48,0.3,106
9193266,2020-01-01,0.48,0.4,73
9193266,2020-01-01,0.48,0.5,35
9193266,2020-01-01,0.48,0.6,95
9193266,2020-01-01,0.48,0.7,4
9193266,2020-01-01,0.48,0.8,3
9193266,2020-01-01,0.48,0.9,63
9193266,2020-01-01,0.48,1.1,1
9193266,2020-01-01,0.5,-2.2,1
9193266,2020-01-01,0.5,-1.5,2
9193266,2020-01-01,0.5,-1.3,2
9193266,2020-01-01,0.5,-1.2,8
9193266,2020-01-01,0.5,-1.1,84
9193266,2020-01-01,0.5,-1.0,14
9193266,2020-01-01,0.5,-0.9,60
9193266,2020-01-01,0.5,-0.8,147
9193266,2020-01-01,0.5,-0.7,882
9193266,2020-01-01,0.5,-0.6,417
9193266,2020-01-01,0.5,-0.5,21383
9193266,2020-01-01,0.5,-0.4,5657
9193266,2020-01-01,0.5,-0.3,3500
9193266,2020-01-01,0.5,-0.2,259
9193266,2020-01-01,0.5,-0.1,1639
9193266,2020-01-01,0.5,0.0,2112
9193266,2020-01-01,0.5,0.1,736
9193266,2020-01-01,0.5,0.2,67
9193266,2020-01-01,0.5,0.3,106
9193266,2020-01-01,0.5,0.4,41
9193266,2020-01-01,0.5,0.5,22
9193266,2020-01-01,0.5,0.6,46
9193266,2020-01-01,0.5,0.7,1
9193266,2020-01-01,0.5,0.8,13
9193266,2020-01-01,0.5,0.9,4
9193266,2020-01-01,0.5,1.0,1
9193266,2020-01-01,0.52,-1.9,15
9193266,2020-01-01,0.52,-1.5,1
9193266,2020-01-01,0.52,-1.4,2
9193266,2020-01-01,0.52,-1.2,11
9193266,2020-01-01,0.52,-1.1,34
9193266,2020-01-01,0.52,-1.0,3
9193266,2020-01-01,0.52,-0.9,40
9193266,2020-01-01,0.52,-0.8,398
9193266,2020-01-01,0.52,-0.7,189
9193266,2020-01-01,0.52,-0.6,1069
9193266,2020-01-01,0.52,-0.5,3939
9193266,2020-01-01,0.52,-0.4,1709
9193266,2020-01-01,0.52,-0.3,1157
9193266,2020-01-01,0.52,-0.2,186
9193266,2020-01-01,0.52,-0.1,513
9193266,2020-01-01,0.52,0.0,753
9193266,2020-01-01,0.52,0.1,324
9193266,2020-01-01,0.52,0.2,61
9193266,2020-01-01,0.52,0.3,160
9193266,2020-01-01,0.52,0.4,83
9193266,2020-01-01,0.52,0.5,18
9193266,2020-01-01,0.52,0.6,5
9193266,2020-01-01,0.52,0.7,2
9193266,2020-01-01,0.52,0.8,316
9193266,2020-01-01,0.52,0.9,3
9193266,2020-01-01,0.54,-1.4,1
9193266,2020-01-01,0.54,-1.2,6
9193266,2020-01-01,0.54,-1.1,5
9193266,2020-01-01,0.54,-1.0,31
9193266,2020-01-01,0.54,-0.9,82
9193266,2020-01-01,0.54,-0.8,157
9193266,2020-01-01,0.54,-0.7,279
9193266,2020-01-01,0.54,-0.6,98
9193266,2020-01-01,0.54,-0.5,836
9193266,2020-01-01,0.54,-0.4,2283
9193266,2020-01-01,0.54,-0.3,538
9193266,2020-01-01,0.54,-0.2,192
9193266,2020-01-01,0.54,-0.1,169
9193266,2020-01-01,0.54,0.0,297
9193266,2020-01-01,0.54,0.1,84
9193266,2020-01-01,0.54,0.2,110
9193266,2020-01-01,0.54,0.3,130
9193266,2020-01-01,0.54,0.4,50
9193266,2020-01-01,0.54,0.5,7
9193266,2020-01-01,0.54,0.6,3
9193266,2020-01-01,0.54,0.8,15
9193266,2020-01-01,0.54,1.0,1
9193266,2020-01-01,0.56,-2.1,2
9193266,2020-01-01,0.56,-1.6,3
9193266,2020-01-01,0.56,-1.1,2
9193266,2020-01-01,0.56,-1.0,33
9193266,2020-01-01,0.56,-0.9,9
9193266,2020-01-01,0.56,-0.8,22
9193266,2020-01-01,0.56,-0.7,53
9193266,2020-01-01,0.56,-0.6,84
9193266,2020-01-01,0.56,-0.5,189
9193266,2020-01-01,0.56,-0.4,2397
9193266,2020-01-01,0.56,-0.3,619
9193266,2020-01-01,0.56,-0.2,235
9193266,2020-01-01,0.56,-0.1,144
9193266,2020-01-01,0.56,0.0,390
9193266,2020-01-01,0.56,0.1,41
9193266,2020-01-01,0.56,0.2,89
9193266,2020-01-01,0.56,0.3,259
9193266,2020-01-01,0.56,0.4,10
9193266,2020-01-01,0.56,0.5,10
9193266,2020-01-01,0.56,0.7,5
9193266,2020-01-01,0.56,0.8,3
9193266,2020-01-01,0.58,-2.1,2
9193266,2020-01-01,0.58,-1.9,2
9193266,2020-01-01,0.58,-1.5,1
9193266,2020-01-01,0.58,-1.2,1
9193266,2020-01-01,0.58,-1.1,2
9193266,2020-01-01,0.58,-1.0,3
9193266,2020-01-01,0.58,-0.9,11
9193266,2020-01-01,0.58,-0.8,258
9193266,2020-01-01,0.58,-0.7,49
9193266,2020-01-01,0.58,-0.6,185
9193266,2020-01-01,0.58,-0.5,268
9193266,2020-01-01,0.58,-0.4,2385
9193266,2020-01-01,0.58,-0.3,290
9193266,2020-01-01,0.58,-0.2,313
9193266,2020-01-01,0.58,-0.1,206
9193266,2020-01-01,0.58,0.0,343
9193266,2020-01-01,0.58,0.1,50
9193266,2020-01-01,0.58,0.2,98
9193266,2020-01-01,0.58,0.3,28
9193266,2020-01-01,0.58,0.4,6
9193266,2020-01-01,0.58,0.5,55
9193266,2020-01-01,0.58,0.6,3
9193266,2020-01-01,0.58,0.7,5
9193266,2020-01-01,0.58,0.8,7
9193266,2020-01-01,0.58,1.0,1
9193266,2020-01-01,0.6,-1.4,6
9193266,2020-01-01,0.6,-1.3,1
9193266,2020-01-01,0.6,-1.2,1
9193266,2020-01-01,0.6,-1.1,8
9193266,2020-01-01,0.6,-1.0,9
9193266,2020-01-01,0.6,-0.9,13
9193266,2020-01-01,0.6,-0.8,22
9193266,2020-01-01,0.6,-0.7,42
9193266,2020-01-01,0.6,-0.6,77
9193266,2020-01-01,0.6,-0.5,174
9193266,2020-01-01,0.6,-0.4,171390
9193266,2020-01-01,0.6,-0.3,387
9193266,2020-01-01,0.6,-0.2,160
9193266,2020-01-01,0.6,-0.1,126
9193266,2020-01-01,0.6,0.0,890
9193266,2020-01-01,0.6,0.1,74
9193266,2020-01-01,0.6,0.2,73
9193266,2020-01-01,0.6,0.3,9
9193266,2020-01-01,0.6,0.4,3
9193266,2020-01-01,0.6,0.5,4
9193266,2020-01-01,0.6,0.7,3
9193266,2020-01-01,0.6,0.8,1
9193266,2020-01-01,0.62,-1.5,1
9193266,2020-01-01,0.62,-1.3,2
9193266,2020-01-01,0.62,-1.2,1
9193266,2020-01-01,0.62,-1.1,3
9193266,2020-01-01,0.62,-0.9,12
9193266,2020-01-01,0.62,-0.8,8
9193266,2020-01-01,0.62,-0.7,30
9193266,2020-01-01,0.62,-0.6,48
9193266,2020-01-01,0.62,-0.5,169
9193266,2020-01-01,0.62,-0.4,490
9193266,2020-01-01,0.62,-0.3,440
9193266,2020-01-01,0.62,-0.2,163
9193266,2020-01-01,0.62,-0.1,79
9193266,2020-01-01,0.62,0.0,84
9193266,2020-01-01,0.62,0.1,49
9193266,2020-01-01,0.62,0.2,27
9193266,2020-01-01,0.62,0.3,20
9193266,2020-01-01,0.62,0.4,3
9193266,2020-01-01,0.62,0.6,1
9193266,2020-01-01,0.62,0.7,2
9193266,2020-01-01,0.64,-1.5,2
9193266,2020-01-01,0.64,-1.2,1
9193266,2020-01-01,0.64,-1.1,1
9193266,2020-01-01,0.64,-1.0,5
9193266,2020-01-01,0.64,-0.9,11
9193266,2020-01-01,0.64,-0.8,15
9193266,2020-01-01,0.64,-0.7,15
9193266,2020-01-01,0.64,-0.6,70
9193266,2020-01-01,0.64,-0.5,146
9193266,2020-01-01,0.64,-0.4,627
9193266,2020-01-01,0.64,-0.3,437
9193266,2020-01-01,0.64,-0.2,202
9193266,2020-01-01,0.64,-0.1,213
9193266,2020-01-01,0.64,0.0,95
9193266,2020-01-01,0.64,0.1,96
9193266,2020-01-01,0.64,0.2,22
9193266,2020-01-01,0.64,0.3,7
9193266,2020-01-01,0.64,0.4,3
9193266,2020-01-01,0.64,0.6,1
9193266,2020-01-01,0.66,-1.7,1
9193266,2020-01-01,0.66,-1.1,1
9193266,2020-01-01,0.66,-1.0,2
9193266,2020-01-01,0.66,-0.9,22
9193266,2020-01-01,0.66,-0.8,32
9193266,2020-01-01,0.66,-0.7,20
9193266,2020-01-01,0.66,-0.6,35
9193266,2020-01-01,0.66,-0.5,84
9193266,2020-01-01,0.66,-0.4,467
9193266,2020-01-01,0.66,-0.3,475
9193266,2020-01-01,0.66,-0.2,181
9193266,2020-01-01,0.66,-0.1,84
9193266,2020-01-01,0.66,0.0,74
9193266,2020-01-01,0.66,0.1,100
9193266,2020-01-01,0.66,0.2,31
9193266,2020-01-01,0.66,0.3,5
9193266,2020-01-01,0.66,0.4,4
9193266,2020-01-01,0.66,0.5,1
9193266,2020-01-01,0.66,0.6,2
9193266,2020-01-01,0.68,-1.4,1
9193266,2020-01-01,0.68,-1.3,2
9193266,2020-01-01,0.68,-1.1,2
9193266,2020-01-01,0.68,-1.0,8
9193266,2020-01-01,0.68,-0.9,8
9193266,2020-01-01,0.68,-0.8,5
9193266,2020-01-01,0.68,-0.7,58
9193266,2020-01-01,0.68,-0.6,58
9193266,2020-01-01,0.68,-0.5,77
9193266,2020-01-01,0.68,-0.4,348
9193266,2020-01-01,0.68,-0.3,348
9193266,2020-01-01,0.68,-0.2,192
9193266,2020-01-01,0.68,-0.1,111
9193266,2020-01-01,0.68,0.0,101
9193266,2020-01-01,0.68,0.1,59
9193266,2020-01-01,0.68,0.2,19
9193266,2020-01-01,0.68,0.3,4
9193266,2020-01-01,0.68,0.4,11
9193266,2020-01-01,0.68,0.6,1
9193266,2020-01-01,0.7,-1.2,1
9193266,2020-01-01,0.7,-1.1,1
9193266,2020-01-01,0.7,-1.0,7
9193266,2020-01-01,0.7,-0.9,7
9193266,2020-01-01,0.7,-0.8,1
9193266,2020-01-01,0.7,-0.7,32
9193266,2020-01-01,0.7,-0.6,41
9193266,2020-01-01,0.7,-0.5,78
9193266,2020-01-01,0.7,-0.4,404
9193266,2020-01-01,0.7,-0.3,330
9193266,2020-01-01,0.7,-0.2,189
9193266,2020-01-01,0.7,-0.1,107
9193266,2020-01-01,0.7,0.0,130
9193266,2020-01-01,0.7,0.1,103
9193266,2020-01-01,0.7,0.2,21
9193266,2020-01-01,0.7,0.3,4
9193266,2020-01-01,0.7,0.4,1
9193266,2020-01-01,0.7,0.6,1
9193266,2020-01-01,0.72,-1.5,1
9193266,2020-01-01,0.72,-1.3,1
9193266,2020-01-01,0.72,-1.0,25
9193266,2020-01-01,0.72,-0.9,14
9193266,2020-01-01,0.72,-0.8,10
9193266,2020-01-01,0.72,-0.7,11
9193266,2020-01-01,0.72,-0.6,21
9193266,2020-01-01,0.72,-0.5,138
9193266,2020-01-01,0.72,-0.4,287
9193266,2020-01-01,0.72,-0.3,395
9193266,2020-01-01,0.72,-0.2,492
9193266,2020-01-01,0.72,-0.1,108
9193266,2020-01-01,0.72,0.0,135
9193266,2020-01-01,0.72,0.1,79
9193266,2020-01-01,0.72,0.2,26
9193266,2020-01-01,0.72,0.3,2
9193266,2020-01-01,0.72,0.4,3
9193266,2020-01-01,0.72,0.5,1
9193266,2020-01-01,0.74,-1.4,2
9193266,2020-01-01,0.74,-1.2,1
9193266,2020-01-01,0.74,-1.0,2
9193266,2020-01-01,0.74,-0.9,29
9193266,2020-01-01,0.74,-0.8,5
9193266,2020-01-01,0.74,-0.7,11
9193266,2020-01-01,0.74,-0.6,42
9193266,2020-01-01,0.74,-0.5,108
9193266,2020-01-01,0.74,-0.4,1122
9193266,2020-01-01,0.74,-0.3,597
9193266,2020-01-01,0.74,-0.2,218
9193266,2020-01-01,0.74,-0.1,132
9193266,2020-01-01,0.74,0.0,82
9193266,2020-01-01,0.74,0.1,45
9193266,2020-01-01,0.74,0.2,21
9193266,2020-01-01,0.74,0.3,6
9193266,2020-01-01,0.74,0.4,2
9193266,2020-01-01,0.76,-1.5,1
9193266,2020-01-01,0.76,-1.1,1
9193266,2020-01-01,0.76,-1.0,3
9193266,2020-01-01,0.76,-0.9,3
9193266,2020-01-01,0.76,-0.8,4
9193266,2020-01-01,0.76,-0.7,18
9193266,2020-01-01,0.76,-0.6,28
9193266,2020-01-01,0.76,-0.5,93
9193266,2020-01-01,0.76,-0.4,420
9193266,2020-01-01,0.76,-0.3,442
9193266,2020-01-01,0.76,-0.2,226
9193266,2020-01-01,0.76,-0.1,107
9193266,2020-01-01,0.76,0.0,76
9193266,2020-01-01,0.76,0.1,38
9193266,2020-01-01,0.76,0.2,13
9193266,2020-01-01,0.76,0.3,2
9193266,2020-01-01,0.78,-1.5,1
9193266,2020-01-01,0.78,-1.3,3
9193266,2020-01-01,0.78,-1.0,3
9193266,2020-01-01,0.78,-0.8,5
9193266,2020-01-01,0.78,-0.7,4
9193266,2020-01-01,0.78,-0.6,49
9193266,2020-01-01,0.78,-0.5,66
9193266,2020-01-01,0.78,-0.4,153
9193266,2020-01-01,0.78,-0.3,471
9193266,2020-01-01,0.78,-0.2,403
9193266,2020-01-01,0.78,-0.1,95
9193266,2020-01-01,0.78,0.0,80
9193266,2020-01-01,0.78,0.1,49
9193266,2020-01-01,0.78,0.2,11
9193266,2020-01-01,0.78,0.3,1
9193266,2020-01-01,0.78,0.4,1
9193266,2020-01-01,0.78,0.5,2
9193266,2020-01-01,0.78,0.6,1
9193266,2020-01-01,0.8,-1.3,1
9193266,2020-01-01,0.8,-1.1,1
9193266,2020-01-01,0.8,-1.0,2
9193266,2020-01-01,0.8,-0.9,2
9193266,2020-01-01,0.8,-0.8,11
9193266,2020-01-01,0.8,-0.7,9
9193266,2020-01-01,0.8,-0.6,17
9193266,2020-01-01,0.8,-0.5,53
9193266,2020-01-01,0.8,-0.4,253
9193266,2020-01-01,0.8,-0.3,1041
9193266,2020-01-01,0.8,-0.2,471
9193266,2020-01-01,0.8,-0.1,153
9193266,2020-01-01,0.8,0.0,73
9193266,2020-01-01,0.8,0.1,49
9193266,2020-01-01,0.8,0.2,23
9193266,2020-01-01,0.8,0.3,6
9193266,2020-01-01,0.8,0.5,1
9193266,2020-01-01,0.82,-1.4,1
9193266,2020-01-01,0.82,-1.0,1
9193266,2020-01-01,0.82,-0.9,4
9193266,2020-01-01,0.82,-0.8,3
9193266,2020-01-01,0.82,-0.7,11
9193266,2020-01-01,0.82,-0.6,128
9193266,2020-01-01,0.82,-0.5,47
9193266,2020-01-01,0.82,-0.4,152
9193266,2020-01-01,0.82,-0.3,753
9193266,2020-01-01,0.82,-0.2,225
9193266,2020-01-01,0.82,-0.1,126
9193266,2020-01-01,0.82,0.0,97
9193266,2020-01-01,0.82,0.1,43
9193266,2020-01-01,0.82,0.2,11
9193266,2020-01-01,0.82,0.3,3
9193266,2020-01-01,0.84,-1.4,2
9193266,2020-01-01,0.84,-1.3,1
9193266,2020-01-01,0.84,-1.0,2
9193266,2020-01-01,0.84,-0.9,2
9193266,2020-01-01,0.84,-0.8,12
9193266,2020-01-01,0.84,-0.7,6
9193266,2020-01-01,0.84,-0.6,208
9193266,2020-01-01,0.84,-0.5,40
9193266,2020-01-01,0.84,-0.4,82
9193266,2020-01-01,0.84,-0.3,180
9193266,2020-01-01,0.84,-0.2,153
9193266,2020-01-01,0.84,-0.1,126
9193266,2020-01-01,0.84,0.0,82
9193266,2020-01-01,0.84,0.1,47
9193266,2020-01-01,0.84,0.2,20
9193266,2020-01-01,0.84,0.3,2
9193266,2020-01-01,0.84,0.5,1
9193266,2020-01-01,0.84,0.6,2
9193266,2020-01-01,0.86,-1.2,1
9193266,2020-01-01,0.86,-1.1,1
9193266,2020-01-01,0.86,-1.0,2
9193266,2020-01-01,0.86,-0.9,5
9193266,2020-01-01,0.86,-0.8,6
9193266,2020-01-01,0.86,-0.7,11
9193266,2020-01-01,0.86,-0.6,20
9193266,2020-01-01,0.86,-0.5,58
9193266,2020-01-01,0.86,-0.4,111
9193266,2020-01-01,0.86,-0.3,295
9193266,2020-01-01,0.86,-0.2,175
9193266,2020-01-01,0.86,-0.1,116
9193266,2020-01-01,0.86,0.0,60
9193266,2020-01-01,0.86,0.1,57
9193266,2020-01-01,0.86,0.2,18
9193266,2020-01-01,0.86,0.3,1
9193266,2020-01-01,0.86,0.5,1
9193266,2020-01-01,0.88,-1.1,2
9193266,2020-01-01,0.88,-0.9,7
9193266,2020-01-01,0.88,-0.8,8
9193266,2020-01-01,0.88,-0.7,13
9193266,2020-01-01,0.88,-0.6,11
9193266,2020-01-01,0.88,-0.5,44
9193266,2020-01-01,0.88,-0.4,88
9193266,2020-01-01,0.88,-0.3,199
9193266,2020-01-01,0.88,-0.2,119
9193266,2020-01-01,0.88,-0.1,91
9193266,2020-01-01,0.88,0.0,68
9193266,2020-01-01,0.88,0.1,49
9193266,2020-01-01,0.88,0.2,14
9193266,2020-01-01,0.88,0.3,5
9193266,2020-01-01,0.9,-1.0,1
9193266,2020-01-01,0.9,-0.9,3
9193266,2020-01-01,0.9,-0.8,4
9193266,2020-01-01,0.9,-0.7,3
9193266,2020-01-01,0.9,-0.6,12
9193266,2020-01-01,0.9,-0.5,67
9193266,2020-01-01,0.9,-0.4,116
9193266,2020-01-01,0.9,-0.3,130
9193266,2020-01-01,0.9,-0.2,133
9193266,2020-01-01,0.9,-0.1,102
9193266,2020-01-01,0.9,0.0,115
9193266,2020-01-01,0.9,0.1,42
9193266,2020-01-01,0.9,0.2,36
9193266,2020-01-01,0.9,0.3,4
9193266,2020-01-01,0.9,0.4,2
9193266,2020-01-01,0.92,-1.1,1
9193266,2020-01-01,0.92,-1.0,4
9193266,2020-01-01,0.92,-0.8,5
9193266,2020-01-01,0.92,-0.7,4
9193266,2020-01-01,0.92,-0.6,10
9193266,2020-01-01,0.92,-0.5,52
9193266,2020-01-01,0.92,-0.4,96
9193266,2020-01-01,0.92,-0.3,226
9193266,2020-01-01,0.92,-0.2,96
9193266,2020-01-01,0.92,-0.1,92
9193266,2020-01-01,0.92,0.0,84
9193266,2020-01-01,0.92,0.1,35
9193266,2020-01-01,0.92,0.2,17
9193266,2020-01-01,0.92,0.3,1
9193266,2020-01-01,0.92,0.6,1
9193266,2020-01-01,0.94,-1.3,20
9193266,2020-01-01,0.94,-0.9,2
9193266,2020-01-01,0.94,-0.8,29
9193266,2020-01-01,0.94,-0.7,2
9193266,2020-01-01,0.94,-0.6,11
9193266,2020-01-01,0.94,-0.5,44
9193266,2020-01-01,0.94,-0.4,78
9193266,2020-01-01,0.94,-0.3,207
9193266,2020-01-01,0.94,-0.2,102
9193266,2020-01-01,0.94,-0.1,69
9193266,2020-01-01,0.94,0.0,57
9193266,2020-01-01,0.94,0.1,45
9193266,2020-01-01,0.94,0.2,12
9193266,2020-01-01,0.94,0.3,1
9193266,2020-01-01,0.94,0.4,1
9193266,2020-01-01,0.96,-1.0,1
9193266,2020-01-01,0.96,-0.9,2
9193266,2020-01-01,0.96,-0.8,13
9193266,2020-01-01,0.96,-0.7,3
9193266,2020-01-01,0.96,-0.6,14
9193266,2020-01-01,0.96,-0.5,29
9193266,2020-01-01,0.96,-0.4,87
9193266,2020-01-01,0.96,-0.3,126
9193266,2020-01-01,0.96,-0.2,122
9193266,2020-01-01,0.96,-0.1,86
9193266,2020-01-01,0.96,0.0,46
9193266,2020-01-01,0.96,0.1,70
9193266,2020-01-01,0.96,0.2,8
9193266,2020-01-01,0.96,0.3,2
9193266,2020-01-01,0.96,0.4,1
9193266,2020-01-01,0.98,-0.9,4
9193266,2020-01-01,0.98,-0.8,8
9193266,2020-01-01,0.98,-0.7,2
9193266,2020-01-01,0.98,-0.6,16
9193266,2020-01-01,0.98,-0.5,15
9193266,2020-01-01,0.98,-0.4,101
9193266,2020-01-01,0.98,-0.3,192
9193266,2020-01-01,0.98,-0.2,182
9193266,2020-01-01,0.98,-0.1,206
9193266,2020-01-01,0.98,0.0,89
9193266,2020-01-01,0.98,0.1,85
9193266,2020-01-01,0.98,0.2,9
9193266,2020-01-01,0.98,0.3,3
9193266,2020-01-01,0.98,0.4,1
9193266,2020-01-01,1.0,-1.2,2
9193266,2020-01-01,1.0,-0.9,2
9193266,2020-01-01,1.0,-0.8,6
9193266,2020-01-01,1.0,-0.7,3
9193266,2020-01-01,1.0,-0.6,9
9193266,2020-01-01,1.0,-0.5,24
9193266,2020-01-01,1.0,-0.4,68
9193266,2020-01-01,1.0,-0.3,183
9193266,2020-01-01,1.0,-0.2,140
9193266,2020-01-01,1.0,-0.1,249
9193266,2020-01-01,1.0,0.0,62
9193266,2020-01-01,1.0,0.1,45
9193266,2020-01-01,1.0,0.2,6
9193266,2020-01-01,1.0,0.3,2
9193266,2020-01-01,1.0,0.4,1
9193266,2020-01-01,1.0,0.5,1
9193266,2020-01-01,1.02,-1.1,1
9193266,2020-01-01,1.02,-1.0,5
