block_number,block_date,n_wallets,strategy,metric,quantile,value
19993250,2024-06-01,4506122,better_return,alpha,0.25,-0.19723813263109316
19993250,2024-06-01,4506122,better_return,alpha,0.5,-0.11398605430225583
19993250,2024-06-01,4506122,better_return,alpha,0.75,-0.03264279399156837
19993250,2024-06-01,4506122,better_return,alpha,0.9,0.0004667785274733985
19993250,2024-06-01,4506122,better_return,alpha,0.95,0.030285864393774887
19993250,2024-06-01,4506122,better_return,alpha,0.99,0.2578753851792219
19993250,2024-06-01,4506122,better_return,excess_return,0.01,-0.40635913287115966
19993250,2024-06-01,4506122,better_return,excess_return,0.05,-0.30836039842939994
19993250,2024-06-01,4506122,better_return,excess_return,0.1,-0.2630972138414798
19993250,2024-06-01,4506122,better_return,excess_return,0.25,-0.20685113656061624
19993250,2024-06-01,4506122,better_return,excess_return,0.5,-0.11531581434526479
19993250,2024-06-01,4506122,better_return,excess_return,0.75,-0.02347243492700528
19993250,2024-06-01,4506122,better_return,excess_return,0.9,0.04059902550383443
19993250,2024-06-01,4506122,better_return,excess_return,0.95,0.053735355024593846
19993250,2024-06-01,4506122,better_return,excess_return,0.99,0.2705431629707127
19993250,2024-06-01,4506122,equal_weight,alpha,0.01,-0.35551097887820987
19993250,2024-06-01,4506122,equal_weight,alpha,0.05,-0.27129269092132186
19993250,2024-06-01,4506122,equal_weight,alpha,0.1,-0.23821453407582618
19993250,2024-06-01,4506122,equal_weight,alpha,0.25,-0.1926717226527752
19993250,2024-06-01,4506122,equal_weight,alpha,0.5,-0.12804616643740163
19993250,2024-06-01,4506122,equal_weight,alpha,0.75,-0.0716656363871967
19993250,2024-06-01,4506122,equal_weight,alpha,0.9,-0.0003309654108277312
19993250,2024-06-01,4506122,equal_weight,alpha,0.95,0.011263615746987962
19993250,2024-06-01,4506122,equal_weight,alpha,0.99,0.20300695208844305
19993250,2024-06-01,4506122,equal_weight,excess_return,0.01,-0.36377934259495337
19993250,2024-06-01,4506122,equal_weight,excess_return,0.05,-0.2811020224787035
19993250,2024-06-01,4506122,equal_weight,excess_return,0.1,-0.2477062576946869
19993250,2024-06-01,4506122,equal_weight,excess_return,0.25,-0.1931914280196867
19993250,2024-06-01,4506122,equal_weight,excess_return,0.5,-0.13898166086016345
19993250,2024-06-01,4506122,equal_weight,excess_return,0.75,-0.06386571486536093
19993250,2024-06-01,4506122,equal_weight,excess_return,0.9,0.022559295690235723
19993250,2024-06-01,4506122,equal_weight,excess_return,0.95,0.05373514419142732
19993250,2024-06-01,4506122,equal_weight,excess_return,0.99,0.21067223081252184
19993250,2024-06-01,4506122,max_sharpe,alpha,0.01,-0.4362884798130804
19993250,2024-06-01,4506122,max_sharpe,alpha,0.05,-0.31366773135243303
19993250,2024-06-01,4506122,max_sharpe,alpha,0.1,-0.262872611033498
19993250,2024-06-01,4506122,max_sharpe,alpha,0.25,-0.18357171205196632
19993250,2024-06-01,4506122,max_sharpe,alpha,0.5,-0.08155472786835574
19993250,2024-06-01,4506122,max_sharpe,alpha,0.75,-0.015384770127796463
19993250,2024-06-01,4506122,max_sharpe,alpha,0.9,0.0016679222480227296
19993250,2024-06-01,4506122,max_sharpe,alpha,0.95,0.06434047543614901
19993250,2024-06-01,4506122,max_sharpe,alpha,0.99,0.2990122476540316
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.01,-0.4363315030903556
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.05,-0.3287381078252761
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.1,-0.2680993914978962
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.25,-0.1966240727643096
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.5,-0.07714835244445052
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.75,0.018377916797096647
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.9,0.05065918155712402
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.95,0.05715294856763241
19993250,2024-06-01,4506122,max_sharpe,excess_return,0.99,0.31234940596947036
19993250,2024-06-01,4506122,mcap_weight,alpha,0.01,-0.3678456370570391
19993250,2024-06-01,4506122,mcap_weight,alpha,0.05,-0.27875466499685714
19993250,2024-06-01,4506122,mcap_weight,alpha,0.1,-0.23875696861942494
19993250,2024-06-01,4506122,mcap_weight,alpha,0.25,-0.18768349148468189
19993250,2024-06-01,4506122,mcap_weight,alpha,0.5,-0.08532898063304788
19993250,2024-06-01,4506122,mcap_weight,alpha,0.75,-0.0026065564368969174
19993250,2024-06-01,4506122,mcap_weight,alpha,0.9,-0.00013745240967877976
19993250,2024-06-01,4506122,mcap_weight,alpha,0.95,0.007993854217738915
19993250,2024-06-01,4506122,mcap_weight,alpha,0.99,0.10596384463792732
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.01,-0.3835089471726086
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.05,-0.2921935219421131
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.1,-0.2504873658588346
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.25,-0.2005678789393399
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.5,-0.08927800062917908
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.75,0.02711212041644294
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.9,0.05352024982384378
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.95,0.05374950371893804
19993250,2024-06-01,4506122,mcap_weight,excess_return,0.99,0.09714354941505952
19993250,2024-06-01,4506122,safer_risk,alpha,0.01,-0.38839359791244327
19993250,2024-06-01,4506122,safer_risk,alpha,0.05,-0.28752712540897163
19993250,2024-06-01,4506122,safer_risk,alpha,0.1,-0.2476865073557759
19993250,2024-06-01,4506122,safer_risk,alpha,0.25,-0.1927715044049421
19993250,2024-06-01,4506122,safer_risk,alpha,0.5,-0.11663261121507792
19993250,2024-06-01,4506122,safer_risk,alpha,0.75,-0.035007913857348597
19993250,2024-06-01,4506122,safer_risk,alpha,0.9,-0.0002699035865194068
19993250,2024-06-01,4506122,safer_risk,alpha,0.95,0.018369495075943
19993250,2024-06-01,4506122,safer_risk,alpha,0.99,0.2068021786002983
19993250,2024-06-01,4506122,safer_risk,excess_return,0.01,-0.3938999015636356
19993250,2024-06-01,4506122,safer_risk,excess_return,0.05,-0.2981698196132557
19993250,2024-06-01,4506122,safer_risk,excess_return,0.1,-0.255606405501188
19993250,2024-06-01,4506122,safer_risk,excess_return,0.25,-0.20073287113995908
19993250,2024-06-01,4506122,safer_risk,excess_return,0.5,-0.11523671303555995
19993250,2024-06-01,4506122,safer_risk,excess_return,0.75,-0.024042210652308674
19993250,2024-06-01,4506122,safer_risk,excess_return,0.9,0.03767018097416726
19993250,2024-06-01,4506122,safer_risk,excess_return,0.95,0.053728972451044375
19993250,2024-06-01,4506122,safer_risk,excess_return,0.99,0.21863110850614909
20207949,2024-07-01,4524722,baseline,alpha,0.01,-0.3858468719447623
20207949,2024-07-01,4524722,baseline,alpha,0.05,-0.2080368141573114
20207949,2024-07-01,4524722,baseline,alpha,0.1,-0.14570356256954095
20207949,2024-07-01,4524722,baseline,alpha,0.25,-0.05411939173098704
20207949,2024-07-01,4524722,baseline,alpha,0.5,7.308435749161049e-05
20207949,2024-07-01,4524722,baseline,alpha,0.75,0.036829918998932634
20207949,2024-07-01,4524722,baseline,alpha,0.9,0.09023773040340488
20207949,2024-07-01,4524722,baseline,alpha,0.95,0.1519005525220511
20207949,2024-07-01,4524722,baseline,alpha,0.99,0.4863817016289843
20207949,2024-07-01,4524722,baseline,excess_return,0.01,-0.38377472381141015
20207949,2024-07-01,4524722,baseline,excess_return,0.05,-0.20670439401777704
20207949,2024-07-01,4524722,baseline,excess_return,0.1,-0.1403015575543424
20207949,2024-07-01,4524722,baseline,excess_return,0.25,-0.05820304940835415
20207949,2024-07-01,4524722,baseline,excess_return,0.5,-0.014677860180343297
20207949,2024-07-01,4524722,baseline,excess_return,0.75,0.03809304776444854
20207949,2024-07-01,4524722,baseline,excess_return,0.9,0.09377906756006485
20207949,2024-07-01,4524722,baseline,excess_return,0.95,0.1594532378991606
20207949,2024-07-01,4524722,baseline,excess_return,0.99,0.49392145565451395
20207949,2024-07-01,4524722,better_return,alpha,0.01,-0.38905148472244766
20207949,2024-07-01,4524722,better_return,alpha,0.05,-0.21487771157026825
20207949,2024-07-01,4524722,better_return,alpha,0.1,-0.1502731401609248
20207949,2024-07-01,4524722,better_return,alpha,0.25,-0.06740527965397758
20207949,2024-07-01,4524722,better_return,alpha,0.5,-0.0054896728596590325
20207949,2024-07-01,4524722,better_return,alpha,0.75,0.027960801197758935
20207949,2024-07-01,4524722,better_return,alpha,0.9,0.09090620773675888
20207949,2024-07-01,4524722,better_return,alpha,0.95,0.15079060616162623
20207949,2024-07-01,4524722,better_return,alpha,0.99,0.47025966736244773
20207949,2024-07-01,4524722,better_return,excess_return,0.01,-0.38701362423148766
20207949,2024-07-01,4524722,better_return,excess_return,0.05,-0.21264610451250748
20207949,2024-07-01,4524722,better_return,excess_return,0.1,-0.14990601272473775
20207949,2024-07-01,4524722,better_return,excess_return,0.25,-0.07432840397235453
20207949,2024-07-01,4524722,better_return,excess_return,0.5,-0.02622360516775986
20207949,2024-07-01,4524722,better_return,excess_return,0.75,0.029648944598380897
20207949,2024-07-01,4524722,better_return,excess_return,0.9,0.08915173542333832
20207949,2024-07-01,4524722,better_return,excess_return,0.95,0.15751606717543626
20207949,2024-07-01,4524722,better_return,excess_return,0.99,0.474966653902626
20207949,2024-07-01,4524722,equal_weight,alpha,0.01,-0.31671484678425965
20207949,2024-07-01,4524722,equal_weight,alpha,0.05,-0.1783106187188559
20207949,2024-07-01,4524722,equal_weight,alpha,0.1,-0.12750066811197655
20207949,2024-07-01,4524722,equal_weight,alpha,0.25,-0.06856418740128298
20207949,2024-07-01,4524722,equal_weight,alpha,0.5,-0.016088830017306183
20207949,2024-07-01,4524722,equal_weight,alpha,0.75,0.016634383852166985
20207949,2024-07-01,4524722,equal_weight,alpha,0.9,0.0703751956910994
20207949,2024-07-01,4524722,equal_weight,alpha,0.95,0.14119559009072208
20207949,2024-07-01,4524722,equal_weight,alpha,0.99,0.3810418715035401
20207949,2024-07-01,4524722,equal_weight,excess_return,0.01,-0.3178820843652387
20207949,2024-07-01,4524722,equal_weight,excess_return,0.05,-0.18204199849951194
20207949,2024-07-01,4524722,equal_weight,excess_return,0.1,-0.13229227790714598
20207949,2024-07-01,4524722,equal_weight,excess_return,0.25,-0.07203853497465
20207949,2024-07-01,4524722,equal_weight,excess_return,0.5,-0.031846967293782405
20207949,2024-07-01,4524722,equal_weight,excess_return,0.75,0.00917915941961904
20207949,2024-07-01,4524722,equal_weight,excess_return,0.9,0.06911239464029544
20207949,2024-07-01,4524722,equal_weight,excess_return,0.95,0.1412380094163776
20207949,2024-07-01,4524722,equal_weight,excess_return,0.99,0.39660937022937887
20207949,2024-07-01,4524722,max_sharpe,alpha,0.01,-0.5436411223631971
20207949,2024-07-01,4524722,max_sharpe,alpha,0.05,-0.2520646467323932
20207949,2024-07-01,4524722,max_sharpe,alpha,0.1,-0.16378777753591192
20207949,2024-07-01,4524722,max_sharpe,alpha,0.25,-0.06450244345839382
20207949,2024-07-01,4524722,max_sharpe,alpha,0.5,-0.0010348661713323326
20207949,2024-07-01,4524722,max_sharpe,alpha,0.75,0.027960801196078813
20207949,2024-07-01,4524722,max_sharpe,alpha,0.9,0.1005954458852745
20207949,2024-07-01,4524722,max_sharpe,alpha,0.95,0.17196658216316024
20207949,2024-07-01,4524722,max_sharpe,alpha,0.99,0.5673553356800977
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.01,-0.5990553784608799
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.05,-0.24165704163937135
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.1,-0.15637630359510718
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.25,-0.0715848801026729
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.5,-0.03036772890794455
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.75,0.034433147592143706
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.9,0.0984930089615607
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.95,0.1686958549965844
20207949,2024-07-01,4524722,max_sharpe,excess_return,0.99,0.5963061028005782
20207949,2024-07-01,4524722,mcap_weight,alpha,0.01,-0.3023123860177764
20207949,2024-07-01,4524722,mcap_weight,alpha,0.05,-0.16748793686155095
20207949,2024-07-01,4524722,mcap_weight,alpha,0.1,-0.11170193380262583
20207949,2024-07-01,4524722,mcap_weight,alpha,0.25,-0.02158173113946014
20207949,2024-07-01,4524722,mcap_weight,alpha,0.5,0.0017631960969778605
20207949,2024-07-01,4524722,mcap_weight,alpha,0.75,0.024740308134902564
20207949,2024-07-01,4524722,mcap_weight,alpha,0.9,0.054616554138160564
20207949,2024-07-01,4524722,mcap_weight,alpha,0.95,0.138673839842731
20207949,2024-07-01,4524722,mcap_weight,alpha,0.99,0.3711072555288858
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.01,-0.31262675492599257
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.05,-0.15622122246022135
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.1,-0.11321135487256757
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.25,-0.04528422484539553
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.5,-0.02304832206490144
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.75,0.02841609364010826
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.9,0.0656394026392527
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.95,0.11930689226011963
20207949,2024-07-01,4524722,mcap_weight,excess_return,0.99,0.3884456742250368
20207949,2024-07-01,4524722,safer_risk,alpha,0.01,-0.3538494485990111
20207949,2024-07-01,4524722,safer_risk,alpha,0.05,-0.18780351942103324
20207949,2024-07-01,4524722,safer_risk,alpha,0.1,-0.1329884241327493
20207949,2024-07-01,4524722,safer_risk,alpha,0.25,-0.05237113004559162
20207949,2024-07-01,4524722,safer_risk,alpha,0.5,-0.0012519136134225683
20207949,2024-07-01,4524722,safer_risk,alpha,0.75,0.027960801196078813
20207949,2024-07-01,4524722,safer_risk,alpha,0.9,0.07876630904804796
20207949,2024-07-01,4524722,safer_risk,alpha,0.95,0.1324981367444016
20207949,2024-07-01,4524722,safer_risk,alpha,0.99,0.4283192087200293
20207949,2024-07-01,4524722,safer_risk,excess_return,0.01,-0.36020444482272096
20207949,2024-07-01,4524722,safer_risk,excess_return,0.05,-0.19167025374615093
20207949,2024-07-01,4524722,safer_risk,excess_return,0.1,-0.1327584383751121
20207949,2024-07-01,4524722,safer_risk,excess_return,0.25,-0.061256258641133834
20207949,2024-07-01,4524722,safer_risk,excess_return,0.5,-0.022078552301346546
20207949,2024-07-01,4524722,safer_risk,excess_return,0.75,0.029648944631729332
20207949,2024-07-01,4524722,safer_risk,excess_return,0.9,0.07871936098111518
20207949,2024-07-01,4524722,safer_risk,excess_return,0.95,0.1375187118772887
20207949,2024-07-01,4524722,safer_risk,excess_return,0.99,0.43163995648282616
20429973,2024-08-01,4668597,baseline,alpha,0.01,-0.32136532000165174
20429973,2024-08-01,4668597,baseline,alpha,0.05,-0.18609157221059378
20429973,2024-08-01,4668597,baseline,alpha,0.1,-0.10520364070527005
20429973,2024-08-01,4668597,baseline,alpha,0.25,-0.023550533655796263
20429973,2024-08-01,4668597,baseline,alpha,0.5,0.022303930094609847
20429973,2024-08-01,4668597,baseline,alpha,0.75,0.07185063255649976
20429973,2024-08-01,4668597,baseline,alpha,0.9,0.13319287157030985
20429973,2024-08-01,4668597,baseline,alpha,0.95,0.18854708195043746
20429973,2024-08-01,4668597,baseline,alpha,0.99,0.4537000494764789
20429973,2024-08-01,4668597,baseline,excess_return,0.01,-0.34072764086064455
20429973,2024-08-01,4668597,baseline,excess_return,0.05,-0.18855051581697302
20429973,2024-08-01,4668597,baseline,excess_return,0.1,-0.13687911811587114
20429973,2024-08-01,4668597,baseline,excess_return,0.25,-0.07481946219857452
20429973,2024-08-01,4668597,baseline,excess_return,0.5,-0.012514399555741657
20429973,2024-08-01,4668597,baseline,excess_return,0.75,0.07839229191155092
20429973,2024-08-01,4668597,baseline,excess_return,0.9,0.1586410459084237
20429973,2024-08-01,4668597,baseline,excess_return,0.95,0.16463235360379708
20429973,2024-08-01,4668597,baseline,excess_return,0.99,0.4039618289198555
20429973,2024-08-01,4668597,better_return,alpha,0.01,-0.3225165917951942
20429973,2024-08-01,4668597,better_return,alpha,0.05,-0.20154658973006934
20429973,2024-08-01,4668597,better_return,alpha,0.1,-0.12411204710410573
20429973,2024-08-01,4668597,better_return,alpha,0.25,-0.034273045252556075
20429973,2024-08-01,4668597,better_return,alpha,0.5,0.015179337275031374
20429973,2024-08-01,4668597,better_return,alpha,0.75,0.06723548240475172
20429973,2024-08-01,4668597,better_return,alpha,0.9,0.1395384725767006
20429973,2024-08-01,4668597,better_return,alpha,0.95,0.21676336294190043
20429973,2024-08-01,4668597,better_return,alpha,0.99,0.4881253112866726
20429973,2024-08-01,4668597,better_return,excess_return,0.01,-0.3323466245334773
20429973,2024-08-01,4668597,better_return,excess_return,0.05,-0.18709360006564454
20429973,2024-08-01,4668597,better_return,excess_return,0.1,-0.13008132343493553
20429973,2024-08-01,4668597,better_return,excess_return,0.25,-0.06218722012398717
20429973,2024-08-01,4668597,better_return,excess_return,0.5,-0.0075668788396771325
20429973,2024-08-01,4668597,better_return,excess_return,0.75,0.09246530917347492
20429973,2024-08-01,4668597,better_return,excess_return,0.9,0.15849982068887145
20429973,2024-08-01,4668597,better_return,excess_return,0.95,0.20300728732271084
20429973,2024-08-01,4668597,better_return,excess_return,0.99,0.40859562139925304
20429973,2024-08-01,4668597,equal_weight,alpha,0.01,-0.26859180039093433
20429973,2024-08-01,4668597,equal_weight,alpha,0.05,-0.14064653650159803
20429973,2024-08-01,4668597,equal_weight,alpha,0.1,-0.09907856656261822
20429973,2024-08-01,4668597,equal_weight,alpha,0.25,-0.029599603787917067
20429973,2024-08-01,4668597,equal_weight,alpha,0.5,0.01854863384904218
20429973,2024-08-01,4668597,equal_weight,alpha,0.75,0.07506414718117832
20429973,2024-08-01,4668597,equal_weight,alpha,0.9,0.12337974920533215
20429973,2024-08-01,4668597,equal_weight,alpha,0.95,0.18099671039581244
20429973,2024-08-01,4668597,equal_weight,alpha,0.99,0.4162364632008283
20429973,2024-08-01,4668597,equal_weight,excess_return,0.01,-0.2672830952659907
20429973,2024-08-01,4668597,equal_weight,excess_return,0.05,-0.16029780540115945
20429973,2024-08-01,4668597,equal_weight,excess_return,0.1,-0.1147420564230858
20429973,2024-08-01,4668597,equal_weight,excess_return,0.25,-0.05252793241979051
20429973,2024-08-01,4668597,equal_weight,excess_return,0.5,0.0024596306564659
20429973,2024-08-01,4668597,equal_weight,excess_return,0.75,0.06096562767805244
20429973,2024-08-01,4668597,equal_weight,excess_return,0.9,0.1470050724863564
20429973,2024-08-01,4668597,equal_weight,excess_return,0.95,0.16464490971534126
20429973,2024-08-01,4668597,equal_weight,excess_return,0.99,0.3778929298171154
20429973,2024-08-01,4668597,max_sharpe,alpha,0.01,-0.4460575310015856
20429973,2024-08-01,4668597,max_sharpe,alpha,0.05,-0.24199969812487193
20429973,2024-08-01,4668597,max_sharpe,alpha,0.1,-0.14022755198528514
20429973,2024-08-01,4668597,max_sharpe,alpha,0.25,-0.03457931196799252
20429973,2024-08-01,4668597,max_sharpe,alpha,0.5,0.009730460140428544
20429973,2024-08-01,4668597,max_sharpe,alpha,0.75,0.060851294781896756
20429973,2024-08-01,4668597,max_sharpe,alpha,0.9,0.1529542675619403
20429973,2024-08-01,4668597,max_sharpe,alpha,0.95,0.27900766472702776
20429973,2024-08-01,4668597,max_sharpe,alpha,0.99,0.665487311026217
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.01,-0.37940192750650836
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.05,-0.2404661117122257
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.1,-0.143862372105397
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.25,-0.0611629879053697
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.5,0.0067961988982940535
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.75,0.13558683393291845
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.9,0.15897934100934316
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.95,0.26216764293231476
20429973,2024-08-01,4668597,max_sharpe,excess_return,0.99,0.5353049544212201
20429973,2024-08-01,4668597,mcap_weight,alpha,0.01,-0.2659466542787301
20429973,2024-08-01,4668597,mcap_weight,alpha,0.05,-0.12757944469373628
20429973,2024-08-01,4668597,mcap_weight,alpha,0.1,-0.04709504900262055
20429973,2024-08-01,4668597,mcap_weight,alpha,0.25,-0.0001233778789630829
20429973,2024-08-01,4668597,mcap_weight,alpha,0.5,0.012808874606914877
20429973,2024-08-01,4668597,mcap_weight,alpha,0.75,0.0665257518597753
20429973,2024-08-01,4668597,mcap_weight,alpha,0.9,0.11978666939805832
20429973,2024-08-01,4668597,mcap_weight,alpha,0.95,0.16641362262859455
20429973,2024-08-01,4668597,mcap_weight,alpha,0.99,0.3678237050781783
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.01,-0.2962527774605822
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.05,-0.15032075944939507
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.1,-0.10419309838554638
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.25,-0.060469634361332125
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.5,-0.0045813216845646265
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.75,0.13729875520762944
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.9,0.15884727804882878
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.95,0.15904713261814105
20429973,2024-08-01,4668597,mcap_weight,excess_return,0.99,0.3496123541875409
20429973,2024-08-01,4668597,safer_risk,alpha,0.01,-0.2946779098265085
20429973,2024-08-01,4668597,safer_risk,alpha,0.05,-0.17139605470283722
20429973,2024-08-01,4668597,safer_risk,alpha,0.1,-0.09873861894183146
20429973,2024-08-01,4668597,safer_risk,alpha,0.25,-0.02705996531216817
20429973,2024-08-01,4668597,safer_risk,alpha,0.5,0.015423090613216225
20429973,2024-08-01,4668597,safer_risk,alpha,0.75,0.06417664155756803
20429973,2024-08-01,4668597,safer_risk,alpha,0.9,0.12157538233201437
20429973,2024-08-01,4668597,safer_risk,alpha,0.95,0.17451171786757538
20429973,2024-08-01,4668597,safer_risk,alpha,0.99,0.4433747296541294
20429973,2024-08-01,4668597,safer_risk,excess_return,0.01,-0.31444224665892745
20429973,2024-08-01,4668597,safer_risk,excess_return,0.05,-0.1666836760754004
20429973,2024-08-01,4668597,safer_risk,excess_return,0.1,-0.11967001123914203
20429973,2024-08-01,4668597,safer_risk,excess_return,0.25,-0.061162981370536024
20429973,2024-08-01,4668597,safer_risk,excess_return,0.5,-0.0059829809208038764
20429973,2024-08-01,4668597,safer_risk,excess_return,0.75,0.08380045078775664
20429973,2024-08-01,4668597,safer_risk,excess_return,0.9,0.15466234928421205
20429973,2024-08-01,4668597,safer_risk,excess_return,0.95,0.16206479707267687
20429973,2024-08-01,4668597,safer_risk,excess_return,0.99,0.385867594761671
20651994,2024-09-01,4693885,baseline,alpha,0.01,-0.32262797075464394
20651994,2024-09-01,4693885,baseline,alpha,0.05,-0.16265525001754105
20651994,2024-09-01,4693885,baseline,alpha,0.1,-0.08137846774889355
20651994,2024-09-01,4693885,baseline,alpha,0.25,-0.023621729052489313
20651994,2024-09-01,4693885,baseline,alpha,0.5,0.0025247675955271734
20651994,2024-09-01,4693885,baseline,alpha,0.75,0.05933192935625975
20651994,2024-09-01,4693885,baseline,alpha,0.9,0.16851942071244652
20651994,2024-09-01,4693885,baseline,alpha,0.95,0.2950267948900052
20651994,2024-09-01,4693885,baseline,alpha,0.99,0.9619265623452253
20651994,2024-09-01,4693885,baseline,excess_return,0.01,-0.34843277467680256
20651994,2024-09-01,4693885,baseline,excess_return,0.05,-0.16740574606883052
20651994,2024-09-01,4693885,baseline,excess_return,0.1,-0.08701232777796455
20651994,2024-09-01,4693885,baseline,excess_return,0.25,-0.04234887354548191
20651994,2024-09-01,4693885,baseline,excess_return,0.5,0.0027914969620258315
20651994,2024-09-01,4693885,baseline,excess_return,0.75,0.06048837733732646
20651994,2024-09-01,4693885,baseline,excess_return,0.9,0.1756984580730644
20651994,2024-09-01,4693885,baseline,excess_return,0.95,0.3063390255331675
20651994,2024-09-01,4693885,baseline,excess_return,0.99,0.9567382027495854
20651994,2024-09-01,4693885,better_return,alpha,0.01,-0.35793476205284536
20651994,2024-09-01,4693885,better_return,alpha,0.05,-0.1859907448648799
20651994,2024-09-01,4693885,better_return,alpha,0.1,-0.09804821615772606
20651994,2024-09-01,4693885,better_return,alpha,0.25,-0.02771928395266733
20651994,2024-09-01,4693885,better_return,alpha,0.5,0.004440270908810884
20651994,2024-09-01,4693885,better_return,alpha,0.75,0.06734007292257356
20651994,2024-09-01,4693885,better_return,alpha,0.9,0.1818075971417477
20651994,2024-09-01,4693885,better_return,alpha,0.95,0.2970263786820059
20651994,2024-09-01,4693885,better_return,alpha,0.99,0.9458023074733393
20651994,2024-09-01,4693885,better_return,excess_return,0.01,-0.36811299421190397
20651994,2024-09-01,4693885,better_return,excess_return,0.05,-0.19188129294560366
20651994,2024-09-01,4693885,better_return,excess_return,0.1,-0.10461495433982393
20651994,2024-09-01,4693885,better_return,excess_return,0.25,-0.042789964647160915
20651994,2024-09-01,4693885,better_return,excess_return,0.5,-0.0007907097033756014
20651994,2024-09-01,4693885,better_return,excess_return,0.75,0.06583151638089077
20651994,2024-09-01,4693885,better_return,excess_return,0.9,0.18296170291472555
20651994,2024-09-01,4693885,better_return,excess_return,0.95,0.30289261802060075
20651994,2024-09-01,4693885,better_return,excess_return,0.99,0.9428514351993832
20651994,2024-09-01,4693885,equal_weight,alpha,0.01,-0.2760388474551753
20651994,2024-09-01,4693885,equal_weight,alpha,0.05,-0.1529680098834832
20651994,2024-09-01,4693885,equal_weight,alpha,0.1,-0.0842798432057236
20651994,2024-09-01,4693885,equal_weight,alpha,0.25,-0.024286014957668654
20651994,2024-09-01,4693885,equal_weight,alpha,0.5,0.01102527533494628
20651994,2024-09-01,4693885,equal_weight,alpha,0.75,0.06815329652545835
20651994,2024-09-01,4693885,equal_weight,alpha,0.9,0.16807440894498044
20651994,2024-09-01,4693885,equal_weight,alpha,0.95,0.30439841119141314
20651994,2024-09-01,4693885,equal_weight,alpha,0.99,0.7801525072773197
20651994,2024-09-01,4693885,equal_weight,excess_return,0.01,-0.28831683306869177
20651994,2024-09-01,4693885,equal_weight,excess_return,0.05,-0.16174689989078528
20651994,2024-09-01,4693885,equal_weight,excess_return,0.1,-0.09181352468183537
20651994,2024-09-01,4693885,equal_weight,excess_return,0.25,-0.04163439400589843
20651994,2024-09-01,4693885,equal_weight,excess_return,0.5,0.007285771572065426
20651994,2024-09-01,4693885,equal_weight,excess_return,0.75,0.06751764054163653
20651994,2024-09-01,4693885,equal_weight,excess_return,0.9,0.17213708093084876
20651994,2024-09-01,4693885,equal_weight,excess_return,0.95,0.30797269761659957
20651994,2024-09-01,4693885,equal_weight,excess_return,0.99,0.7778547560299729
20651994,2024-09-01,4693885,max_sharpe,alpha,0.01,-0.5935497912977554
20651994,2024-09-01,4693885,max_sharpe,alpha,0.05,-0.2592123651898617
20651994,2024-09-01,4693885,max_sharpe,alpha,0.1,-0.12629245018431431
20651994,2024-09-01,4693885,max_sharpe,alpha,0.25,-0.029306657718861415
